model,prompt_len,out_len,batch,rep,status,prompt_tokens_total,output_tokens_total,ttft_ms,prefill_ms,prefill_tok_s,itl_p50_ms,itl_p95_ms,itl_p99_ms,tpot_ms,decode_tok_s,e2e_ms,last_token_logits,prefill_tflops,decode_bytes_per_step_mb,kv_share_of_step_bytes,decode_est_gbps,decode_pct_peak_bw,energy_j_per_out_token,avg_power_w,decode_gpu_util_pct,decode_sm_clock_mhz,peak_mem_gb
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,8,1,ok,12288,256,182.1481130000393,182.1481130000393,67461.58276148241,23.393493999719794,24.219488499966246,24.77195049950751,23.48230632258257,340.68203906813545,910.099609000099,False,148.42201019770195,2479.804416,0.11279423739843841,105.60310311663086,6.791196341905522,0.561578125,156.7841677034389,45.8,1402.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,8,2,ok,12288,256,181.1662449999858,181.1662449999858,67827.20478641572,23.823799000638246,24.206018499626225,25.03960990015912,23.885559709689854,334.9303971618707,921.6185960003713,False,149.22641403306739,2479.804416,0.11279423739843841,103.8202347418301,6.6765424271273375,0.55419921875,152.76931042472876,47.9,1408.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,16,0,ok,24576,512,356.0016709998308,356.0016709998308,69033.38383490812,23.253811000358837,24.125130999891553,25.134736400195834,23.41985732258059,683.18093400908,1082.0172479998291,False,151.8801246592848,2759.512064,0.2027225404440196,117.82787683080277,7.57735542320275,0.43184375,202.61628943533395,56.0,1406.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,16,1,ok,24576,512,358.5878860003504,358.5878860003504,68535.49982995239,23.455223999917507,24.427392500001588,24.794804999783082,23.62376716128863,677.2840204003785,1090.924668000298,False,150.7847316691428,2759.512064,0.2027225404440196,116.81083906557916,7.511951065310558,0.4275078125,195.41024330106308,59.7,1397.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,16,2,ok,24576,512,357.0064249997813,357.0064249997813,68839.09722357253,23.386939999909373,24.52947599977051,24.59002430032342,23.545896451621722,679.5239260851332,1086.9292150000547,False,151.4526753136197,2759.512064,0.2027225404440196,117.19715448803558,7.536794500838301,0.432154296875,201.8415490083594,63.1,1393.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,32,0,ok,49152,1024,707.8699939993385,707.8699939993385,69436.4790380505,23.285749000024225,24.14075850037989,28.407671500099237,23.56646570968869,1357.8616494387659,1438.4304309996878,False,152.76697311291466,3318.92736,0.33710607995952047,140.83263060678277,9.05676081072558,0.3554775390625,251.06244949745354,64.6,1397.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,32,1,ok,49152,1024,708.4893820001525,708.4893820001525,69375.77506276504,22.8485580000779,23.777331500241417,25.589306900110387,22.993887000020845,1391.6742306322978,1421.2998790007987,False,152.63341849308438,3318.92736,0.33710607995952047,144.33955250789006,9.282286334912543,0.359033203125,256.62078967510496,70.5,1401.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,32,32,2,ok,49152,1024,708.8692170000286,708.8692170000286,69338.60128390654,23.283206999622053,24.994931000037468,25.870982699507294,23.533403451584753,1359.7693196325624,1438.404723999156,False,152.5516325823634,3318.92736,0.33710607995952047,141.03048744428426,9.069484723105097,0.358435546875,253.17433782407997,68.9,1393.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,1,0,ok,1536,128,29.84641399962129,29.84641399962129,51463.46894536442,22.040121999452822,22.595880300377758,23.55180135993578,22.104311850394936,45.240042158658426,2837.094018999778,False,113.22461169676461,2236.141568,0.01611919411356344,101.16313880904855,6.505668090614054,1.9934765625,89.81345782297925,33.1,1320.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,1,1,ok,1536,128,32.03341599964915,32.03341599964915,47949.928287911076,22.026116000233742,22.660605799774203,23.10789985998781,22.0957030944879,45.25766823185929,2838.1877089996124,False,105.49448225206493,2236.141568,0.01611919411356344,101.20255320401363,6.508202778393159,1.5446171875,69.57078127543754,31.1,1134.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,1,2,ok,1536,128,31.963954000275407,31.963954000275407,48054.12997361858,21.822171000167145,22.555127699888544,22.817120979598258,21.85936762992163,45.74697753978829,2808.1036430003223,False,105.72373604401017,2236.141568,0.01611919411356344,102.29671808708298,6.578567079555175,1.5723203125,71.55671617368516,31.1,1155.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,2,0,ok,3072,256,58.43725700015057,58.43725700015057,52569.202555008436,23.604367999723763,24.105554100151494,24.581380679592257,23.67596040157806,84.47386995404398,3065.2842280005643,False,115.6573326376114,2272.186368,0.031726974959124465,95.97018788089177,6.17171626243677,0.99058203125,82.6194895546765,29.5,1294.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,2,1,ok,3072,256,58.524955000393675,58.524955000393675,52490.42908242024,23.33610099958605,24.254532699706033,24.58975515988641,23.452819212596253,85.27759421459326,3037.032995000118,False,115.48402337516598,2272.186368,0.031726974959124465,96.88329353511725,6.2304368832872825,0.966125,81.33114117898965,30.1,1291.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,2,2,ok,3072,256,57.059929000388365,57.059929000388365,53838.13218518185,23.539564000202517,24.007481200078473,24.208800039941707,23.574762307082814,84.83648632160839,3051.0547419999057,False,118.44910061577536,2272.186368,0.031726974959124465,96.38215386448852,6.198209251735596,0.92560546875,77.56243906868555,30.5,1239.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,4,0,ok,6144,512,119.21926000013627,119.21926000013627,51535.29723295529,23.596964999342163,24.098897699968802,24.181645599601325,23.635170094489087,169.23931513963012,3120.88586200025,False,113.38264088014427,2344.275968,0.06150265667015531,99.18591483065336,6.378515423193142,0.534630859375,87.59162919159166,32.0,1284.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,4,1,ok,6144,512,113.1588099997316,113.1588099997316,54295.3747924229,23.653126000681368,24.341931699837005,25.111291560097012,23.7402051417357,168.4905406722004,3128.1648630001655,False,119.4550785981583,2344.275968,0.06150265667015531,98.74708133329149,6.350294619504276,0.55019921875,89.92841692013877,31.7,1294.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,4,2,ok,6144,512,119.30912700063345,119.30912700063345,51496.479393126225,23.540425999271974,24.52377159979733,25.20125717996052,23.65388139370175,169.10543912108517,3123.3520640007555,False,113.29723787619561,2344.275968,0.06150265667015531,99.10745424741174,6.373469726521654,0.53364453125,87.35984733293733,30.9,1284.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,8,0,ok,12288,1024,199.106206999204,199.106206999204,61715.80577620629,23.252539000168326,23.752936399978353,23.983421699977043,23.312317629926667,343.16622341015886,3159.7705459998906,False,135.78074482274718,2488.455168,0.11587847902912274,106.74422026600655,6.8645800814152125,0.30901171875,99.90018590882386,37.8,1296.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,8,1,ok,12288,1024,194.15808000030665,194.15808000030665,63288.635734245996,23.335179000241624,23.89752729968677,24.075629680100974,23.395834251968203,341.94121542500625,3165.4290300002685,False,139.24112293004393,2488.455168,0.11587847902912274,106.36317308456977,6.840075439522172,0.3063115234375,98.86691295864367,35.9,1306.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,8,2,ok,12288,1024,199.39860599970416,199.39860599970416,61625.30544480452,23.531048000222654,23.996932199770526,24.265816700262803,23.579305322835882,339.2805636327305,3193.9703819998613,False,135.58163533612722,2488.455168,0.11587847902912274,105.53555899672763,6.786852668599848,0.3096298828125,99.04550984155598,35.8,1304.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,16,0,ok,24576,2048,373.86504900041473,373.86504900041473,65734.94919010934,23.449278000043705,24.196091299836553,24.434988320408593,23.37882168503854,684.3800861973863,3342.9754030003096,False,144.6232492578038,2776.813568,0.20769014047110845,118.77474431386948,7.638247222756879,0.2035869140625,124.41485772626845,40.5,1341.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,16,1,ok,24576,2048,378.9672659995631,378.9672659995631,64849.928225801785,23.086055000021588,23.53632350004773,23.857015820412926,23.081599204724483,693.1928701337567,3310.3303649995723,False,142.67611749461847,2776.813568,0.20769014047110845,120.30421043926735,7.736605172943238,0.1943505859375,119.86363146298949,40.6,1333.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,16,2,ok,24576,2048,364.3021369998678,364.3021369998678,67460.48816070743,23.052393999932974,23.81161670009533,24.72361904008721,23.161820929132993,690.7919739537905,3305.853394999758,False,148.4196019700747,2776.813568,0.20769014047110845,119.88753287127427,7.709809187863297,0.2020078125,124.83355077724926,40.6,1342.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,32,0,ok,49152,4096,724.3011370001113,724.3011370001113,67861.27687659897,22.782813000048918,23.58684109958631,24.243408820057084,22.882321716535916,1398.4594918475948,3630.3559950001727,False,149.30137592855854,3353.530368,0.3439460727734194,146.55551169777368,9.42479174905297,0.149164306640625,167.76766193017164,45.0,1407.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,32,1,ok,49152,4096,708.9194710006268,708.9194710006268,69333.68599768159,22.854118999930506,23.477744800129585,24.048568840244112,22.92497545669015,1395.8575467378091,3620.391354000276,False,152.54081847702614,3353.530368,0.3439460727734194,146.2828335121007,9.40725617441162,0.153270751953125,172.85961013953488,45.3,1406.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,128,32,2,ok,49152,4096,709.3583340001715,709.3583340001715,69290.79090792514,22.873924999657902,23.345007700390852,23.562947540267487,22.93269034645185,1395.3879600066655,3621.8100079995565,False,152.44644512868987,3353.530368,0.3439460727734194,146.23362184449758,9.404091436945182,0.1535322265625,173.08694882457107,43.9,1407.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,1,0,ok,1536,256,29.455533000145806,29.455533000145806,52146.39979498577,21.749613000793033,22.34560530014278,22.92830786049308,21.825455031370545,45.81805962637033,5594.946565999635,False,114.72712565178406,2237.58336,0.016753159980596233,102.52172780745407,6.593037158035631,1.6817890625,76.89632569723328,32.4,1219.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,1,1,ok,1536,256,31.988477000595594,31.988477000595594,48017.29072538843,21.838986000147997,22.420570500253234,22.675807160158,21.89827687058877,45.665693511396064,5616.049079000732,False,105.64268613304347,2237.58336,0.016753159980596233,102.18079592395979,6.571112278068154,1.522046875,69.32555253315356,31.3,1119.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,1,2,ok,1536,256,31.93868400012434,31.93868400012434,48092.15057182757,21.653058000083547,22.09407629989073,22.333177720101958,21.691675847061703,46.1006335817736,5563.316025000859,False,105.80738503924721,2237.58336,0.016753159980596233,103.1540105880338,6.633698430098637,1.514546875,69.62954280797042,31.5,1115.0,2.350212096
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,2,0,ok,3072,512,58.2777530007661,58.2777530007661,52713.08246835832,23.303584000132105,23.80072609994386,24.233436219801664,23.344587180391127,85.67296498093359,6011.147484000503,False,115.9738823699526,2275.069952,0.03295423243320128,97.45599416343512,6.267266505687146,0.875326171875,74.50705899052694,31.1,1190.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,2,1,ok,3072,512,58.390496999891184,58.390496999891184,52611.300773920884,23.282807000214234,23.88378159957938,24.34204499961197,23.34564251764723,85.66909214377705,6011.529338999935,False,115.74995279297923,2275.069952,0.03295423243320128,97.45158867571323,6.266983194579629,0.888796875,75.6491155098142,31.2,1191.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,2,2,ok,3072,512,58.28428899985738,58.28428899985738,52707.17122426452,23.167960999671777,23.740734399962093,24.184086299756018,23.214539776470737,86.15290327776019,5977.991931999895,False,115.96087706092698,2275.069952,0.03295423243320128,98.00194076239725,6.302375611729728,0.8753203125,74.91845699574458,31.3,1191.0,2.511729664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,4,0,ok,6144,1024,119.2028189998382,119.2028189998382,51542.4052178526,23.333549999733805,23.863122000329895,24.154897299849836,23.369307121566973,171.16468105759523,6078.3761349994165,False,113.39827913474385,2350.043136,0.06380579390352092,100.56109596125772,6.466951508762555,0.4678291015625,78.75079526784518,33.1,1190.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,4,1,ok,6144,1024,119.18900700038648,119.18900700038648,51548.378114938714,23.359888999948453,24.093718599760905,24.52251003962374,23.44470640784101,170.6142073360412,6097.589140999844,False,113.41142008631861,2350.043136,0.06380579390352092,100.23768671353612,6.446153486401037,0.467041015625,78.37634548592015,33.1,1189.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,4,2,ok,6144,1024,110.33683900041069,110.33683900041069,55684.031332247345,23.31665699966834,23.667646300054912,23.84517794018393,23.348338952939017,171.31839691304862,6064.16327199986,False,122.51025736328812,2350.043136,0.06380579390352092,100.65140568400837,6.472759207974815,0.470197265625,79.34197895970193,33.1,1202.0,2.791773184
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,8,0,ok,12288,2048,214.03560699945956,214.03560699945956,57411.00825355207,23.471765999602212,24.11538699971061,24.523342580105236,23.542617647060478,339.8092820404309,6217.403106999882,False,126.30977370626124,2499.989504,0.11995759802997952,106.18995480785662,6.82893600050525,0.24989892578125,82.19934347000529,36.2,1191.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,8,1,ok,12288,2048,213.40088399938395,213.40088399938395,57581.76709350217,23.2101950005017,23.751903200445668,23.87001965982563,23.264613756862886,343.8698825438295,6145.87739199942,False,126.68545967814288,2499.989504,0.11995759802997952,107.45888713766081,6.910539365765968,0.248064453125,82.56573089697437,36.4,1194.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,8,2,ok,12288,2048,193.90409599964187,193.90409599964187,63371.53393615107,23.258209000232455,23.740668700156675,24.569558879720717,23.325314564706286,342.97501016791693,6141.859309999745,False,139.4235069961283,2499.989504,0.11995759802997952,107.17924069426071,6.892555671656638,0.2556142578125,85.13400721412863,35.4,1201.0,3.324597248
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,16,0,ok,24576,4096,378.5983859997941,378.5983859997941,64913.113496509635,22.906954999598383,23.40086650010562,24.241209899810205,22.947100603921047,697.2558440461985,6230.109039999661,False,142.81513120448804,2799.88224,0.21421810654436668,122.01464090507255,7.846600701290839,0.15390087890625,101.02833793689754,39.5,1243.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,16,1,ok,24576,4096,381.7404390001684,381.7404390001684,64378.82259570922,22.960298000725743,23.66399660013485,24.57709049955156,22.994846658822972,695.8080754959461,6245.426337000026,False,141.6396395204652,2799.88224,0.21421810654436668,121.76129206435493,7.830308171341153,0.154132080078125,100.9154260040642,39.5,1244.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,16,2,ok,24576,4096,372.0474209994791,372.0474209994791,66056.09557507029,22.959377000006498,23.710602299797756,24.158952380239498,23.036702043136042,694.5438617923749,6246.40644199917,False,145.3298023814112,2799.88224,0.21421810654436668,121.54006397084282,7.816081284298574,0.15583154296875,101.9779264995915,39.0,1246.0,4.438479872
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,32,0,ok,49152,8192,715.1475749997189,715.1475749997189,68729.8701950004,22.844267000436957,23.448034900320636,23.87171497990494,22.908323152941925,1396.8722104345952,6556.76997899991,False,151.21236528107994,3399.667712,0.3528494681306077,148.40316723764258,9.543612041005954,0.118147705078125,147.3514821835483,42.6,1409.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,32,1,ok,49152,8192,708.4828119996018,708.4828119996018,69376.41840777306,22.67531899997266,23.300156200275524,23.610101160084014,22.75130505098002,1406.512722162353,6510.065599999507,False,152.63483391435722,3399.667712,0.3528494681306077,149.4273715016431,9.609477266986694,0.1199906005859375,150.7218154595347,44.1,1408.0,6.66624512
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1536,256,32,2,ok,49152,8192,707.4949649995688,707.4949649995688,69473.28593360372,22.777982000661723,23.704445199291513,24.026244859360304,22.8916776509804,1397.8879349906235,6544.872765999571,False,152.8479518448614,3399.667712,0.3528494681306077,148.5110774244368,9.550551602857672,0.1194476318359375,149.24396768510024,42.9,1410.0,6.66624512
