prompt_len,out_len,batch,avg_power_w,decode_bytes_per_step_mb,decode_est_gbps,decode_gpu_util_pct,decode_pct_peak_bw,decode_sm_clock_mhz,decode_tok_s,e2e_ms,energy_j_per_out_token,itl_p50_ms,itl_p95_ms,itl_p99_ms,kv_share_of_step_bytes,output_tokens_total,peak_mem_gb,prefill_ms,prefill_tflops,prefill_tok_s,prompt_tokens_total,tpot_ms,ttft_ms
128,128,32,93.1575039112156,2338.5088,101.84103697314134,33.2,6.549262827854749,1298.0,1393.5860250517435,2994.9935549993825,0.068221923828125,22.963522000281955,23.249704600493715,23.742251500661947,0.05918815956561718,4096.0,2.582008832,78.7760219991469,114.39516915217665,51995.517113625734,4096.0,22.962342779529415,78.7760219991469
128,256,1,68.62962945776842,2205.863936,99.75479146772598,30.7,6.415099129757297,1095.0,45.22254969570616,5663.183014999959,1.51067578125,21.963810999295674,22.83826289985881,26.817389800708046,0.002614471321589207,256.0,2.222317568,24.403208999501658,11.539973546501644,5245.211808111544,128.0,22.11286198431552,24.403208999501658
128,256,2,67.29330764062163,2211.631104,93.05652023933267,31.0,5.984342137577664,1095.0,84.15193661459074,6085.983379000027,0.80076953125,23.73840600012045,24.179043900221586,24.785740780353084,0.005215307371622124,512.0,2.234313728,25.51679299904208,22.07271002391029,10032.608722013398,256.0,23.76653563137641,25.51679299904208
128,256,4,67.40969174712627,2223.16544,93.25878406083766,31.5,5.997349457288595,1095.0,167.79459123084905,6105.326950000745,0.4028388671875,23.736265999104944,24.420935899979668,26.343940080696488,0.01037649811612762,1024.0,2.257912832,26.13636000023689,43.09894511729217,19589.567942718855,512.0,23.838670666665685,26.13636000023689
128,256,8,68.64198685221214,2246.234112,94.28663149741925,32.2,6.063448970895129,1095.0,335.8033999883241,6103.536823000468,0.20470361328125,23.794815999281127,24.180165399411635,25.280962060387544,0.020539864368331662,2048.0,2.303538176,28.715394999380806,78.45614140012978,35660.31391948746,1024.0,23.823463372551203,28.715394999380806
128,256,16,72.38310204900048,2292.371456,97.97593329027809,33.8,6.300703105484122,1136.0,683.8398412881169,6005.997886999467,0.10625390625,23.29872300106217,23.75673230035318,24.34671135917597,0.040252938832614715,4096.0,2.40505088,39.57151100075862,113.86469879246259,51754.40482828007,2048.0,23.39729134509267,39.57151100075862
128,256,32,83.13303636374995,2384.646144,103.17852761324532,35.3,6.635275087668509,1194.0,1384.5714140570828,5972.358006001741,0.0602449951171875,23.026972001389368,23.531617601111066,25.560190420656003,0.07739067553663848,8192.0,2.582008832,78.62509600090561,114.61475813809122,52095.32589890665,4096.0,23.111845062750017,78.62509600090561
512,32,1,69.490112274064,2211.991552,100.00733958538527,31.7,6.431340166262719,1095.0,45.211447347058076,711.8410740004038,1.55171875,22.07538600123371,22.51075300046068,22.64614950036048,0.005377409325657334,32.0,2.257912832,26.86456399896997,41.930684051272515,19058.563541907133,512.0,22.118292129063423,26.86456399896997
512,32,2,64.50167198157435,2223.886336,93.04537515988305,32.7,5.983625412211128,1095.0,83.67817514202582,769.9180349991366,0.779890625,23.84527000322123,24.311839499205234,24.57704179760185,0.010697294917863975,64.0,2.303538176,28.984094999032095,77.72880576423842,35329.7213535284,1024.0,23.901094838713046,28.984094999032095
512,32,4,78.74641971580415,2247.675904,92.9188699231864,32.0,5.97549002721456,1236.0,165.35990755219913,790.2857699991728,0.4802578125,24.004442002478754,25.39442049965146,25.73364650233998,0.021168147914620294,128.0,2.404826624,38.60890099895187,116.70361145442396,53044.76291763907,2048.0,24.189660354867584,38.60890099895187
512,32,8,114.4651062728938,2295.25504,95.96605663205484,33.6,6.1714505872704075,1410.0,334.48503093426984,808.3228510004119,0.363,23.87163000094006,24.24732449981093,24.471323601028416,0.041458692102468886,256.0,2.582008832,66.03896800152143,136.458770244871,62023.985594469545,4096.0,23.917363290233734,66.03896800152143
512,32,16,143.30146577317612,2390.413312,102.15104817012633,41.0,6.569199239236419,1408.0,683.7381479249482,845.4300970006443,0.23798828125,23.39767900048173,23.6996995008667,23.912576298607746,0.0796165847322724,512.0,2.95330304,120.0061880008434,150.18552812734404,68263.14656326245,8192.0,23.400771258058093,120.0061880008434
512,32,32,171.4870533058257,2580.729856,111.26968527148887,52.1,7.1556067698706665,1393.0,1379.6988167550548,951.6275919995678,0.160498046875,23.134835999371717,23.40574050140276,24.24222439949517,0.1474904810804033,1024.0,3.695891456,232.49943799964967,155.03859173614998,70468.98754234704,16384.0,23.193467741939163,232.49943799964967
512,128,1,69.59842099729177,2213.072896,100.8745232765122,31.0,6.487107606206573,1095.0,45.581202254492844,2813.1070810013625,1.531984375,21.95306900102878,22.245188101078384,22.445716580477892,0.005863398364985395,128.0,2.257912832,26.722376998804975,42.153792878020354,19159.972184469094,512.0,21.93886844881175,26.722376998804975
512,128,2,69.4445603477687,2226.049024,93.64741835335911,31.4,6.022342016293191,1095.0,84.13778613472181,3047.293207000621,0.82777734375,23.69966799960821,24.075451501630596,24.220402798455325,0.011658438659794768,256.0,2.303538176,28.494938000221737,79.0631336139236,35936.207335914594,1024.0,23.770532740160178,28.494938000221737
512,128,4,72.34924674832062,2252.00128,94.53599827302845,31.1,6.07948541948736,1176.0,167.9146439437698,3065.5321340018418,0.433751953125,23.81729999979143,24.077492701326264,24.238066740872455,0.023048171624485025,512.0,2.404826624,40.417416999844136,111.48159668098968,50671.22423998292,2048.0,23.82162690550977,40.417416999844136
512,128,8,86.65204714944053,2303.905792,96.0144082525086,31.0,6.1745600162384955,1278.0,333.39699422052973,3123.4164249981404,0.2653388671875,23.992778002138948,24.338988700401387,25.041842759819698,0.04505784236511001,1024.0,2.582008832,79.81658799690194,112.90380343090816,51317.653420100905,4096.0,23.99541729133976,79.81658799690194
512,128,16,94.81801072653595,2407.714816,102.23773294760187,34.1,6.574773822996905,1293.0,679.4009474424523,3122.9300790000707,0.14444677734375,23.393701001623413,24.08677120147331,26.839654280483952,0.08623033202284369,2048.0,2.95330304,139.17345599838882,129.50165384744523,58861.79904948855,8192.0,23.550158503944765,139.17345599838882
512,128,32,112.18531082633544,2615.332864,110.22740911490787,38.3,7.088579364302757,1316.0,1348.6914573016477,3259.804550001718,0.088423583984375,23.615242000232683,24.319898600879238,25.729098059237,0.15876988421463123,4096.0,3.695891456,246.51342400102294,146.22483782774611,66462.9119748546,16384.0,23.72670177953303,246.51342400102294
512,256,1,67.78894022127977,2214.514688,98.97828117126173,30.6,6.365162776286928,1095.0,44.695247093010806,5732.851689001109,1.52000390625,22.3002290003933,22.94159450029838,25.206425999567735,0.006510645460211961,256.0,2.257912832,27.013153998268535,41.70003788851173,18953.728988211362,512.0,22.37374363137539,27.013153998268535
512,256,2,67.18491061074097,2228.932608,94.1248219561687,31.4,6.053043212615351,1095.0,84.45730626250382,6066.384437999659,0.796626953125,23.577009000291582,24.419042899171473,25.69205136038363,0.012937062294527624,512.0,2.303538176,28.518888000689913,78.99673684252694,35906.028312717805,1024.0,23.680603709805176,28.518888000689913
512,256,4,69.35754245568367,2257.768448,94.56154818433465,31.4,6.0811285006002995,1126.0,167.5309941869374,6129.385293002997,0.41909375,23.804875003406778,24.767668100321316,26.56500269928074,0.02554366460878099,1024.0,2.404826624,40.54960899884463,111.11816592343423,50506.03570698679,2048.0,23.87617896863102,40.54960899884463
512,256,8,77.68228473117436,2315.440128,95.59391889059779,31.5,6.1475188997169,1186.0,330.28336249201527,6256.548858000315,0.237271484375,24.172618999728,24.804841701188707,26.108061000049933,0.049814874764060435,2048.0,2.582008832,80.03429000018514,112.5966927639035,51178.063802284305,4096.0,24.221625756863254,80.03429000018514
512,256,16,83.53452011672726,2430.783488,103.00345679720391,35.1,6.62401651428964,1190.0,677.9934604999517,6158.856051999464,0.12580419921875,23.5171900021669,24.191856200195616,25.656993299126043,0.09490220792548021,4096.0,2.95330304,142.02731899786158,126.89947856952341,57679.04412899142,8192.0,23.599047678426896,142.02731899786158
512,256,32,95.31382335345147,2661.470208,114.67362145265749,38.5,7.37450941817733,1230.0,1378.7702283703486,6175.85876800149,0.07196484375,23.074245000316296,24.189773401667477,26.948141859684267,0.17335284784070748,8192.0,3.695891456,257.5412469996081,139.96354318718838,63616.99413540903,16384.0,23.209088317654437,257.5412469996081
